89,-658.3575254,-793.9821119,,,,,,,,,,,,,,,,,,,,
90,-897.0383269,-795.1145978,,,,,,,,,,,,,,,,,,,,
91,-527.2218206,-792.2027198,,,,,,,,,,,,,,,,,,,,
92,-514.3569787,-789.2151312,,,,,,,,,,,,,,,,,,,,
93,-502.7560492,-786.1676941,,,,,,,,,,,,,,,,,,,,
94,-297.4144654,-781.0229233,,,,,,,,,,,,,,,,,,,,
95,-513.7233668,-778.2385529,,,,,,,,,,,,,,,,,,,,
96,-6.938321493,-770.2870041,,,,,,,,,,,,,,,,,,,,
97,-262.7254755,-765.1078049,,,,,,,,,,,,,,,,,,,,
98,-126.3118832,-758.6553208,,,,,,,,,,,,,,,,,,,,
99,-255.0017974,-753.6187856,,,,,,,,,,,,,,,,,,,,
100,-382.9309887,-749.9486094,,,,,,,,,,,,,,,,,,,,
101,-251.3303757,-745.0601953,,,,,,,,,,,,,,,,,,,,
102,-238.0783384,-740.1380414,,,,,,,,,,,,,,,,,,,,
103,-115.2002277,-734.1290239,,,,,,,,,,,,,,,,,,,,
104,-287.8402794,-729.8786549,,,,,,,,,,,,,,,,,,,,
105,-121.6683646,-724.140822,,,,,,,,,,,,,,,,,,,,
106,-124.4321383,-718.5360679,,,,,,,,,,,,,,,,,,,,
107,-118.3192235,-712.9785046,,,,,,,,,,,,,,,,,,,,
108,-120.4316846,-707.5422952,,,,,,,,,,,,,,,,,,,,
109,-263.9155621,-703.5093249,,,,,,,,,,,,,,,,,,,,
110,-255.6957463,-699.4749683,,,,,,,,,,,,,,,,,,,,
111,-331.7575075,-696.1917767,,,,,,,,,,,,,,,,,,,,
112,-123.1501854,-691.1206122,,,,,,,,,,,,,,,,,,,,
113,-291.5437367,-687.6155519,,,,,,,,,,,,,,,,,,,,
114,-352.0240519,-684.6973649,,,,,,,,,,,,,,,,,,,,
115,-234.6757766,-680.8178685,,,,,,,,,,,,,,,,,,,,
116,-114.9035873,-675.9809943,,,,,,,,,,,,,,,,,,,,
117,-239.9009562,-672.2854007,,,,,,,,,,,,,,,,,,,,
118,-117.1729694,-667.6205904,,,,,,,,,,,,,,,,,,,,
119,-244.7233599,-664.0964468,,,,,,,,,,,,,,,,,,,,
120,-229.5234226,-660.5049342,,,,,,,,,,,,,,,,,,,,
121,-326.0455167,-657.7634636,,,,,,,,,,,,,,,,,,,,
122,-119.1394396,-653.3844065,,,,,,,,,,,,,,,,,,,,
123,-3.627272139,-648.1444296,,,,,,,,,,,,,,,,,,,,
124,-120.6998119,-643.9248726,,,,,,,,,,,,,,,,,,,,
125,-125.6148197,-639.8113008,,,,,,,,,,,,,,,,,,,,
126,-350.4623899,-637.5329629,,,,,,,,,,,,,,,,,,,,
127,-118.6071431,-633.4788549,,,,,,,,,,,,,,,,,,,,
128,-240.1501601,-630.4297953,,,,,,,,,,,,,,,,,,,,
129,-1.831147383,-625.5944211,,,,,,,,,,,,,,,,,,,,
130,-1.916775378,-620.833523,,,,,,,,,,,,,,,,,,,,
131,-116.7716082,-617.0148722,,,,,,,,,,,,,,,,,,,,
132,-119.2719901,-613.2724445,,,,,,,,,,,,,,,,,,,,
133,-117.8971975,-609.5756143,,,,,,,,,,,,,,,,,,,,
134,-119.804911,-605.9476831,,,,,,,,,,,,,,,,,,,,
135,-239.0540338,-603.2499357,,,,,,,,,,,,,,,,,,,,
136,-235.0553431,-600.5623839,,,,,,,,,,,,,,,,,,,,
137,-120.1064949,-597.0808195,,,,,,,,,,,,,,,,,,,,
138,-121.9090849,-593.6623178,,,,,,,,,,,,,,,,,,,,
139,-119.4553391,-590.2751251,,,,,,,,,,,,,,,,,,,,
140,-121.9051319,-586.9533521,,,,,,,,,,,,,,,,,,,,
141,-225.7261227,-584.4094984,,,,,,,,,,,,,,,,,,,,
142,-117.8456136,-581.1468139,,,,,,,,,,,,,,,,,,,,
143,-117.4977542,-577.9270288,,,,,,,,,,,,,,,,,,,,
144,-117.6786887,-574.7529023,,,,,,,,,,,,,,,,,,,,
145,-118.9632203,-571.6310551,,,,,,,,,,,,,,,,,,,,
146,-1.267087325,-567.7510281,,,,,,,,,,,,,,,,,,,,
147,-228.9624297,-565.461916,,,,,,,,,,,,,,,,,,,,
148,-126.882106,-562.5184273,,,,,,,,,,,,,,,,,,,,
149,-118.0695227,-559.5554346,,,,,,,,,,,,,,,,,,,,
150,-122.0140374,-556.6578095,,,,,,,,,,,,,,,,,,,,
151,-122.709696,-553.8028877,,,,,,,,,,,,,,,,,,,,
152,-123.0850352,-550.9877383,,,,,,,,,,,,,,,,,,,,
153,-114.4231873,-548.1529036,,,,,,,,,,,,,,,,,,,,
154,-117.7318822,-545.3759938,,,,,,,,,,,,,,,,,,,,
155,-124.4616596,-542.677825,,,,,,,,,,,,,,,,,,,,
156,-261.0723592,-540.8841596,,,,,,,,,,,,,,,,,,,,
157,-122.7555052,-538.2377757,,,,,,,,,,,,,,,,,,,,
158,-238.7560866,-536.354243,,,,,,,,,,,,,,,,,,,,
159,-123.4903461,-533.7738437,,,,,,,,,,,,,,,,,,,,
160,-117.2517758,-531.1867501,,,,,,,,,,,,,,,,,,,,
161,-120.6677339,-528.6526821,,,,,,,,,,,,,,,,,,,,
162,-126.7567563,-526.1870629,,,,,,,,,,,,,,,,,,,,
163,-120.4690089,-523.7131723,,,,,,,,,,,,,,,,,,,,
164,-123.6632555,-521.2886274,,,,,,,,,,,,,,,,,,,,
165,-125.2527685,-518.9028692,,,,,,,,,,,,,,,,,,,,
166,-116.9017201,-516.4956767,,,,,,,,,,,,,,,,,,,,
167,-127.5769627,-514.1806844,,,,,,,,,,,,,,,,,,,,
168,-129.2374162,-511.9029135,,,,,,,,,,,,,,,,,,,,
169,-225.4317787,-510.2177892,,,,,,,,,,,,,,,,,,,,
170,-116.3118654,-507.9142458,,,,,,,,,,,,,,,,,,,,
171,-116.3329365,-505.6376103,,,,,,,,,,,,,,,,,,,,
172,-1.559553089,-502.7238643,,,,,,,,,,,,,,,,,,,,
173,-119.0703809,-500.5189592,,,,,,,,,,,,,,,,,,,,
174,-342.023503,-499.6132709,,,,,,,,,,,,,,,,,,,,
175,-114.2690106,-497.4238149,,,,,,,,,,,,,,,,,,,,
176,-118.1892886,-495.2812469,,,,,,,,,,,,,,,,,,,,
177,-121.1877319,-493.179598,,,,,,,,,,,,,,,,,,,,
178,-266.8649977,-491.9152706,,,,,,,,,,,,,,,,,,,,
179,-117.3181017,-489.8341752,,,,,,,,,,,,,,,,,,,,
180,-297.2602826,-488.770231,,,,,,,,,,,,,,,,,,,,
181,-3.488930414,-486.1038503,,,,,,,,,,,,,,,,,,,,
182,-123.3099701,-484.1213701,,,,,,,,,,,,,,,,,,,,
183,-285.5684376,-483.042278,,,,,,,,,,,,,,,,,,,,
184,-129.4884972,-481.1311765,,,,,,,,,,,,,,,,,,,,
185,-116.6685905,-479.1717002,,,,,,,,,,,,,,,,,,,,
186,-244.0637828,-477.9144386,,,,,,,,,,,,,,,,,,,,
187,-120.9973051,-476.0159433,,,,,,,,,,,,,,,,,,,,
188,-117.2247375,-474.1175771,,,,,,,,,,,,,,,,,,,,
189,-117.9297284,-472.2429042,,,,,,,,,,,,,,,,,,,,
190,-230.3743927,-470.9765769,,,,,,,,,,,,,,,,,,,,
191,-122.1412922,-469.1597265,,,,,,,,,,,,,,,,,,,,
192,-117.8141512,-467.3392831,,,,,,,,,,,,,,,,,,,,
193,-116.4935639,-465.5308,,,,,,,,,,,,,,,,,,,,
194,-232.5925938,-464.3362451,,,,,,,,,,,,,,,,,,,,
195,-232.0805671,-463.1512671,,,,,,,,,,,,,,,,,,,,
196,-250.1046503,-462.0698122,,,,,,,,,,,,,,,,,,,,
197,-123.1943202,-460.3583198,,,,,,,,,,,,,,,,,,,,
198,-118.6804206,-458.6413455,,,,,,,,,,,,,,,,,,,,
199,-3.360759107,-456.3649425,,,,,,,,,,,,,,,,,,,,
200,-244.160716,-455.3092001,,,,,,,,,,,,,,,,,,,,
201,-126.8790109,-453.6833081,,,,,,,,,,,,,,,,,,,,
202,-116.5427846,-452.0225173,,,,,,,,,,,,,,,,,,,,
203,-117.4180635,-450.3822994,,,,,,,,,,,,,,,,,,,,
204,-127.9437661,-448.8094285,,,,,,,,,,,,,,,,,,,,
205,-117.3647594,-447.2004738,,,,,,,,,,,,,,,,,,,,
206,-120.2902891,-445.6211976,,,,,,,,,,,,,,,,,,,,
207,-126.2969712,-444.085985,,,,,,,,,,,,,,,,,,,,
208,-114.6342327,-442.5096608,,,,,,,,,,,,,,,,,,,,
209,-228.9364488,-441.4926455,,,,,,,,,,,,,,,,,,,,
210,-114.6280685,-439.9435243,,,,,,,,,,,,,,,,,,,,
211,-127.1713398,-438.4681838,,,,,,,,,,,,,,,,,,,,
212,-119.2789761,-436.9696429,,,,,,,,,,,,,,,,,,,,
213,-235.8903904,-436.0300202,,,,,,,,,,,,,,,,,,,,
214,-245.7012016,-435.1447699,,,,,,,,,,,,,,,,,,,,
215,-116.7491303,-433.670716,,,,,,,,,,,,,,,,,,,,
216,-1.832903082,-431.68068,,,,,,,,,,,,,,,,,,,,
217,-123.4499839,-430.2667777,,,,,,,,,,,,,,,,,,,,
218,-124.5972699,-428.8710266,,,,,,,,,,,,,,,,,,,,
219,-315.7921165,-428.3570315,,,,,,,,,,,,,,,,,,,,
220,-118.1150727,-426.9532217,,,,,,,,,,,,,,,,,,,,
221,-121.6334467,-425.5779074,,,,,,,,,,,,,,,,,,,,
222,-3.648027986,-423.6858452,,,,,,,,,,,,,,,,,,,,
223,-225.8867643,-422.8028136,,,,,,,,,,,,,,,,,,,,
224,-121.290707,-421.4627598,,,,,,,,,,,,,,,,,,,,
225,-226.7390209,-420.6011503,,,,,,,,,,,,,,,,,,,,
226,-224.3343401,-419.7365388,,,,,,,,,,,,,,,,,,,,
227,-251.1250719,-418.9970148,,,,,,,,,,,,,,,,,,,,
228,-114.4692994,-417.6671995,,,,,,,,,,,,,,,,,,,,
229,-242.9666269,-416.9076318,,,,,,,,,,,,,,,,,,,,
230,-128.1718839,-415.6576935,,,,,,,,,,,,,,,,,,,,
231,-119.1203227,-414.3795152,,,,,,,,,,,,,,,,,,,,
232,-121.0972613,-413.120793,,,,,,,,,,,,,,,,,,,,
233,-117.3465873,-411.8568007,,,,,,,,,,,,,,,,,,,,
234,-118.6463165,-410.6090965,,,,,,,,,,,,,,,,,,,,
235,-128.9916786,-409.4158024,,,,,,,,,,,,,,,,,,,,
236,-121.4055174,-408.2005691,,,,,,,,,,,,,,,,,,,,
237,-278.1526238,-407.6541492,,,,,,,,,,,,,,,,,,,,
238,-118.6176883,-406.4447916,,,,,,,,,,,,,,,,,,,,
239,-123.9614819,-405.2677778,,,,,,,,,,,,,,,,,,,,
240,-1.445924133,-403.5921684,,,,,,,,,,,,,,,,,,,,
241,-238.3722465,-402.9094415,,,,,,,,,,,,,,,,,,,,
242,-116.9751441,-401.7327571,,,,,,,,,,,,,,,,,,,,
243,-115.3236326,-400.5589493,,,,,,,,,,,,,,,,,,,,
244,-122.9222945,-399.4257384,,,,,,,,,,,,,,,,,,,,
245,-235.7793326,-398.7605091,,,,,,,,,,,,,,,,,,,,
246,-116.1648989,-397.6163973,,,,,,,,,,,,,,,,,,,,
247,-237.0527502,-396.9689633,,,,,,,,,,,,,,,,,,,,
248,-116.7937856,-395.8437618,,,,,,,,,,,,,,,,,,,,
249,-122.116452,-394.7488525,,,,,,,,,,,,,,,,,,,,
250,-237.9548027,-394.124175,,,,,,,,,,,,,,,,,,,,
251,-243.9515521,-393.5282519,,,,,,,,,,,,,,,,,,,,
252,-116.4485643,-392.4330753,,,,,,,,,,,,,,,,,,,,
253,-124.6911823,-391.3789734,,,,,,,,,,,,,,,,,,,,
254,-230.4353948,-390.7478221,,,,,,,,,,,,,,,,,,,,
255,-125.5787431,-389.7120054,,,,,,,,,,,,,,,,,,,,
256,-244.1487102,-389.1456112,,,,,,,,,,,,,,,,,,,,
257,-1.764357437,-387.6441335,,,,,,,,,,,,,,,,,,,,
258,-225.0347344,-387.016298,,,,,,,,,,,,,,,,,,,,
259,-119.2013228,-385.9862404,,,,,,,,,,,,,,,,,,,,
260,-130.2309323,-385.006335,,,,,,,,,,,,,,,,,,,,
261,-126.1117057,-384.0181875,,,,,,,,,,,,,,,,,,,,
262,-129.3943067,-383.0500359,,,,,,,,,,,,,,,,,,,,
263,-239.8537033,-382.5076255,,,,,,,,,,,,,,,,,,,,
264,-319.5775484,-382.2701536,,,,,,,,,,,,,,,,,,,,
265,-298.6714517,-381.9558727,,,,,,,,,,,,,,,,,,,,
266,-119.3491843,-380.9723271,,,,,,,,,,,,,,,,,,,,
267,-119.8647483,-379.9980451,,,,,,,,,,,,,,,,,,,,
268,-342.6617213,-379.8592483,,,,,,,,,,,,,,,,,,,,
269,-235.8044632,-379.3257121,,,,,,,,,,,,,,,,,,,,
270,-249.0541709,-378.8450053,,,,,,,,,,,,,,,,,,,,
271,-123.7243699,-377.9070618,,,,,,,,,,,,,,,,,,,,
272,-120.9433131,-376.9658026,,,,,,,,,,,,,,,,,,,,
273,-128.1911326,-376.0578659,,,,,,,,,,,,,,,,,,,,
274,-127.1137812,-375.1526147,,,,,,,,,,,,,,,,,,,,
275,-120.1535086,-374.2287048,,,,,,,,,,,,,,,,,,,,
276,-125.5927921,-373.3311023,,,,,,,,,,,,,,,,,,,,
277,-118.2705087,-372.4136181,,,,,,,,,,,,,,,,,,,,
278,-230.761079,-371.9059029,,,,,,,,,,,,,,,,,,,,
279,-125.8739828,-371.0272175,,,,,,,,,,,,,,,,,,,,
280,-259.389031,-370.6299286,,,,,,,,,,,,,,,,,,,,
281,-240.1656019,-370.1672891,,,,,,,,,,,,,,,,,,,,
282,-123.5481164,-369.2958433,,,,,,,,,,,,,,,,,,,,
283,-335.298088,-369.1761329,,,,,,,,,,,,,,,,,,,,
284,-1.255926759,-367.8851848,,,,,,,,,,,,,,,,,,,,
285,-123.5428691,-367.030841,,,,,,,,,,,,,,,,,,,,
286,-117.9553562,-366.1629822,,,,,,,,,,,,,,,,,,,,
287,-127.5828951,-365.3345791,,,,,,,,,,,,,,,,,,,,
288,-125.0358883,-364.5030958,,,,,,,,,,,,,,,,,,,,
289,-119.6274527,-363.658697,,,,,,,,,,,,,,,,,,,,
290,-237.7400831,-363.225987,,,,,,,,,,,,,,,,,,,,
291,-0.786166281,-361.9847547,,,,,,,,,,,,,,,,,,,,
292,-232.2819518,-361.542083,,,,,,,,,,,,,,,,,,,,
293,-123.1237689,-360.7311364,,,,,,,,,,,,,,,,,,,,
294,-350.555999,-360.6966444,,,,,,,,,,,,,,,,,,,,
295,-117.4767185,-359.8749555,,,,,,,,,,,,,,,,,,,,
296,-123.3998264,-359.0787429,,,,,,,,,,,,,,,,,,,,
297,-126.4301423,-358.2980429,,,,,,,,,,,,,,,,,,,,
298,-115.6292332,-357.4864415,,,,,,,,,,,,,,,,,,,,
299,-249.6571737,-357.1270106,,,,,,,,,,,,,,,,,,,,
300,-120.3385372,-356.340338,,,,,,,,,,,,,,,,,,,,
301,-122.3079826,-355.5653964,,,,,,,,,,,,,,,,,,,,
302,-126.3403408,-354.8088781,,,,,,,,,,,,,,,,,,,,
303,-245.7010373,-354.4499707,,,,,,,,,,,,,,,,,,,,
304,-117.2082257,-353.6721289,,,,,,,,,,,,,,,,,,,,
305,-119.6253934,-352.9072703,,,,,,,,,,,,,,,,,,,,
306,-118.411133,-352.1434392,,,,,,,,,,,,,,,,,,,,
307,-127.4921538,-351.4140519,,,,,,,,,,,,,,,,,,,,
308,-335.1639102,-351.3614625,,,,,,,,,,,,,,,,,,,,
309,-236.8069544,-350.9919318,,,,,,,,,,,,,,,,,,,,
310,-130.2218553,-350.2820602,,,,,,,,,,,,,,,,,,,,
311,-116.9316799,-349.5341423,,,,,,,,,,,,,,,,,,,,
312,-228.3969044,-349.1471224,,,,,,,,,,,,,,,,,,,,
313,-118.0897847,-348.411271,,,,,,,,,,,,,,,,,,,,
314,-234.0274795,-348.0481478,,,,,,,,,,,,,,,,,,,,
315,-118.1717454,-347.3206908,,,,,,,,,,,,,,,,,,,,
316,-125.6440552,-346.6213955,,,,,,,,,,,,,,,,,,,,
317,-126.18773,-345.9282078,,,,,,,,,,,,,,,,,,,,
318,-126.004458,-345.2387917,,,,,,,,,,,,,,,,,,,,
319,-0.879845325,-344.16267,,,,,,,,,,,,,,,,,,,,
320,-237.1262538,-343.8292232,,,,,,,,,,,,,,,,,,,,
321,-242.9032423,-343.5157885,,,,,,,,,,,,,,,,,,,,
322,-118.912005,-342.8204207,,,,,,,,,,,,,,,,,,,,
323,-116.0812233,-342.1206084,,,,,,,,,,,,,,,,,,,,
324,-1.270243324,-341.071838,,,,,,,,,,,,,,,,,,,,
325,-120.3225957,-340.3946931,,,,,,,,,,,,,,,,,,,,
326,-241.9811432,-340.0937343,,,,,,,,,,,,,,,,,,,,
327,-118.5033218,-339.4181537,,,,,,,,,,,,,,,,,,,,
328,-126.8762491,-338.7721297,,,,,,,,,,,,,,,,,,,,
329,-349.238286,-338.8038453,,,,,,,,,,,,,,,,,,,,
330,-236.5735128,-338.4949924,,,,,,,,,,,,,,,,,,,,
331,-237.0211264,-338.1893482,,,,,,,,,,,,,,,,,,,,
332,-124.118427,-337.5464926,,,,,,,,,,,,,,,,,,,,
333,-121.5167058,-336.8996968,,,,,,,,,,,,,,,,,,,,
334,-235.3249757,-336.5964887,,,,,,,,,,,,,,,,,,,,
335,-125.5139805,-335.9682669,,,,,,,,,,,,,,,,,,,,
336,-117.289652,-335.319369,,,,,,,,,,,,,,,,,,,,
337,-340.2247925,-335.333882,,,,,,,,,,,,,,,,,,,,
338,-117.9423014,-334.6926089,,,,,,,,,,,,,,,,,,,,
339,-1.488502466,-333.7125969,,,,,,,,,,,,,,,,,,,,
340,-126.9221843,-333.1061734,,,,,,,,,,,,,,,,,,,,
341,-119.250299,-332.4808638,,,,,,,,,,,,,,,,,,,,
342,-0.85201811,-331.5140159,,,,,,,,,,,,,,,,,,,,
343,-124.6350306,-330.9126235,,,,,,,,,,,,,,,,,,,,
344,-121.9620746,-330.3069697,,,,,,,,,,,,,,,,,,,,
345,-117.0127178,-329.6905123,,,,,,,,,,,,,,,,,,,,
346,-119.552763,-329.084928,,,,,,,,,,,,,,,,,,,,
347,-247.7806355,-328.851295,,,,,,,,,,,,,,,,,,,,
348,-117.8632538,-328.2467447,,,,,,,,,,,,,,,,,,,,
349,-233.0198069,-327.9746678,,,,,,,,,,,,,,,,,,,,
350,-126.6240196,-327.4010192,,,,,,,,,,,,,,,,,,,,
351,-0.491415914,-326.4722987,,,,,,,,,,,,,,,,,,,,
352,-328.6871508,-326.4785731,,,,,,,,,,,,,,,,,,,,
353,-121.8753272,-325.9005978,,,,,,,,,,,,,,,,,,,,
354,-268.6072222,-325.739208,,,,,,,,,,,,,,,,,,,,
355,-124.2027997,-325.1730945,,,,,,,,,,,,,,,,,,,,
356,-121.7744689,-324.6033505,,,,,,,,,,,,,,,,,,,,
357,-2.372960601,-323.7032656,,,,,,,,,,,,,,,,,,,,
358,-124.3315684,-323.1479127,,,,,,,,,,,,,,,,,,,,
359,-126.3198899,-322.6011682,,,,,,,,,,,,,,,,,,,,
360,-115.1029102,-322.0263808,,,,,,,,,,,,,,,,,,,,
361,-250.0941132,-321.8276728,,,,,,,,,,,,,,,,,,,,
362,-113.5969281,-321.2540344,,,,,,,,,,,,,,,,,,,,
363,-0.959166664,-320.3741035,,,,,,,,,,,,,,,,,,,,
364,-234.4286703,-320.1386365,,,,,,,,,,,,,,,,,,,,
365,-239.1454699,-319.9173437,,,,,,,,,,,,,,,,,,,,
366,-3.593009134,-319.0554246,,,,,,,,,,,,,,,,,,,,
367,-128.8148265,-318.5384664,,,,,,,,,,,,,,,,,,,,
368,-231.3342444,-318.3021406,,,,,,,,,,,,,,,,,,,,
369,-0.689399668,-317.4437278,,,,,,,,,,,,,,,,,,,,
370,-225.9509366,-317.1971165,,,,,,,,,,,,,,,,,,,,
371,-235.2725509,-316.9768892,,,,,,,,,,,,,,,,,,,,
372,-1.621190217,-316.1314315,,,,,,,,,,,,,,,,,,,,
373,-126.2467221,-315.6237184,,,,,,,,,,,,,,,,,,,,
374,-122.9365361,-315.1098859,,,,,,,,,,,,,,,,,,,,
375,-239.4649789,-314.9087026,,,,,,,,,,,,,,,,,,,,
376,-229.481354,-314.6821049,,,,,,,,,,,,,,,,,,,,
377,-117.6368028,-314.160821,,,,,,,,,,,,,,,,,,,,
378,-228.192459,-313.9339916,,,,,,,,,,,,,,,,,,,,
379,-118.8016129,-313.4204853,,,,,,,,,,,,,,,,,,,,
380,-0.770957003,-312.5998829,,,,,,,,,,,,,,,,,,,,
381,-121.4336516,-312.0994477,,,,,,,,,,,,,,,,,,,,
382,-121.2582111,-311.6011677,,,,,,,,,,,,,,,,,,,,
383,-119.3922675,-311.1006237,,,,,,,,,,,,,,,,,,,,
384,-307.5472829,-311.0913943,,,,,,,,,,,,,,,,,,,,
385,-1.286256215,-310.2887903,,,,,,,,,,,,,,,,,,,,
386,-0.735316819,-309.4889105,,,,,,,,,,,,,,,,,,,,
387,-241.540698,-309.3137863,,,,,,,,,,,,,,,,,,,,
388,-117.0761968,-308.8196022,,,,,,,,,,,,,,,,,,,,
389,-127.3168219,-308.3542105,,,,,,,,,,,,,,,,,,,,
